brand,model,year,title_status,mileage,color,state,price
ford,srw,2019,clean vehicle,2382.0,silver,nevada,37500
ford,van,2016,clean vehicle,99544.0,white,pennsylvania,10700
ford,srw,2019,clean vehicle,21546.0,black,nevada,31900
ford,mustang,2019,clean vehicle,16293.0,black,georgia,31600
ford,escape,2018,clean vehicle,40375.0,gray,nevada,12600
ford,door,2013,clean vehicle,143191.0,gray,pennsylvania,5300
ford,fiesta,2018,clean vehicle,363.0,blue,nevada,3900
ford,edge,2015,clean vehicle,59656.0,gray,florida,13000
ford,ecosport,2018,clean vehicle,37878.0,black,nevada,11800
ford,edge,2019,clean vehicle,20628.0,black,georgia,24600
ford,door,2014,clean vehicle,71205.0,black,florida,14500
ford,explorer,2018,clean vehicle,26186.0,silver,nevada,24300
ford,fusion,2018,clean vehicle,38157.0,white,nevada,12300
ford,door,2016,clean vehicle,30325.0,blue,new jersey,14800
ford,mustang,2018,clean vehicle,31561.0,silver,nevada,17100
ford,door,2016,clean vehicle,66655.0,no_color,new jersey,6800
ford,explorer,2018,clean vehicle,19029.0,blue,connecticut,20300
ford,f-150,2018,clean vehicle,11739.0,silver,new york,26300
ford,door,2016,clean vehicle,50423.0,silver,nevada,22500
ford,srw,2019,clean vehicle,25638.0,gray,tennessee,41200
ford,door,2017,clean vehicle,59798.0,gray,florida,20400
ford,drw,2019,clean vehicle,5035.0,black,virginia,49900
ford,escape,2017,clean vehicle,32284.0,silver,new york,12100
ford,door,2016,clean vehicle,40371.0,blue,florida,24000
ford,escape,2017,clean vehicle,107569.0,white,new york,9500
ford,door,2017,clean vehicle,96451.0,silver,new jersey,9000
ford,escape,2017,clean vehicle,94851.0,white,new jersey,9800
ford,door,2017,clean vehicle,108727.0,silver,connecticut,7800
ford,f-150,2017,clean vehicle,91979.0,white,new york,17200
ford,explorer,2017,clean vehicle,76258.0,gray,new york,18800
ford,door,2014,clean vehicle,147574.0,white,california,9800
ford,door,2013,clean vehicle,104764.0,gray,florida,7000
ford,max,2019,clean vehicle,16934.0,gray,nevada,44000
ford,transit,2019,clean vehicle,13822.0,white,texas,23400
ford,transit,2019,clean vehicle,5250.0,white,texas,30700
ford,escape,2019,clean vehicle,33451.0,black,south carolina,15600
ford,f-150,2019,clean vehicle,14291.0,white,texas,22600
ford,f-150,2019,clean vehicle,16725.0,white,south carolina,22900
ford,f-150,2019,clean vehicle,13002.0,white,texas,22800
ford,f-150,2019,clean vehicle,18902.0,white,south carolina,22700
ford,f-150,2019,clean vehicle,9732.0,white,texas,23000
ford,f-150,2019,clean vehicle,18947.0,white,south carolina,22700
ford,f-150,2019,clean vehicle,8402.0,white,north carolina,23000
ford,f-150,2019,clean vehicle,17450.0,gray,south carolina,34400
ford,srw,2016,clean vehicle,53986.0,gray,nevada,36500
ford,f-150,2019,clean vehicle,15848.0,white,south carolina,23100
ford,f-150,2019,clean vehicle,10770.0,white,south carolina,23300
ford,f-150,2019,clean vehicle,14587.0,white,north carolina,22600
ford,door,2016,clean vehicle,98625.0,gray,mississippi,4500
ford,f-150,2019,clean vehicle,10916.0,white,north carolina,23000
ford,door,2014,clean vehicle,107173.0,white,mississippi,8000
ford,fiesta,2019,clean vehicle,10134.0,silver,north carolina,11500
ford,door,2017,clean vehicle,43056.0,no_color,south carolina,9400
ford,f-150,2019,clean vehicle,10655.0,white,north carolina,23000
ford,door,2012,clean vehicle,173601.0,black,california,2800
ford,transit,2019,clean vehicle,14231.0,white,north carolina,22600
ford,transit,2019,clean vehicle,8985.0,white,north carolina,23000
ford,door,2016,clean vehicle,84338.0,black,south carolina,5200
ford,door,2017,clean vehicle,104290.0,gray,texas,19200
ford,door,2017,clean vehicle,45592.0,red,texas,10100
ford,door,2015,clean vehicle,103960.0,black,south carolina,6200
ford,explorer,2016,clean vehicle,110333.0,white,texas,14000
ford,door,2015,clean vehicle,138516.0,gray,south carolina,5000
ford,door,2016,clean vehicle,49094.0,red,texas,9200
ford,door,2016,clean vehicle,97526.0,black,texas,14700
ford,door,2014,clean vehicle,87420.0,silver,south carolina,3000
ford,door,2015,clean vehicle,67052.0,red,texas,30200
ford,door,2013,clean vehicle,58913.0,black,south carolina,3800
ford,door,2013,clean vehicle,999999.0,silver,south carolina,3200
ford,van,2015,clean vehicle,14482.0,no_color,texas,21500
ford,door,2016,clean vehicle,57084.0,white,california,4900
ford,expedition,2017,clean vehicle,90251.0,silver,colorado,23000
ford,door,2014,clean vehicle,97320.0,no_color,texas,11200
ford,door,2014,clean vehicle,80652.0,white,california,10400
ford,door,2014,clean vehicle,99816.0,black,texas,13200
ford,door,2013,clean vehicle,115429.0,silver,texas,5200
ford,door,2015,clean vehicle,85549.0,red,new jersey,10500
ford,bus,2013,clean vehicle,83030.0,white,california,11900
ford,door,2014,clean vehicle,130168.0,white,texas,21200
ford,door,2013,clean vehicle,80090.0,white,california,23500
ford,door,2013,clean vehicle,118593.0,white,texas,4700
ford,door,2014,clean vehicle,143704.0,blue,texas,11100
ford,door,2015,clean vehicle,53507.0,white,colorado,22000
ford,door,2013,clean vehicle,48408.0,black,colorado,14000
ford,door,2013,clean vehicle,109672.0,white,texas,9200
ford,edge,2019,clean vehicle,28549.0,silver,minnesota,23300
ford,door,2012,clean vehicle,114500.0,green,texas,21700
ford,door,2012,clean vehicle,67140.0,blue,texas,11200
ford,escape,2018,clean vehicle,42168.0,gray,north carolina,11300
ford,cutaway,2015,salvage insurance,80032.0,color:,illinois,4200
ford,focus,2018,clean vehicle,52240.0,green,north carolina,10900
ford,max,2019,clean vehicle,34874.0,gray,florida,42300
ford,door,2014,salvage insurance,119689.0,white,idaho,10500
ford,max,2019,clean vehicle,37355.0,gray,florida,43400
ford,door,2016,salvage insurance,100947.0,white,idaho,12500
ford,escape,2019,clean vehicle,26040.0,white,minnesota,15900
ford,max,2019,clean vehicle,36638.0,white,florida,42500
ford,door,2015,salvage insurance,137004.0,white,texas,15000
ford,edge,2019,clean vehicle,31794.0,blue,florida,24700
ford,door,2015,salvage insurance,131106.0,white,texas,15500
ford,expedition,2019,clean vehicle,22013.0,white,minnesota,49000
ford,door,2017,clean vehicle,42291.0,black,tennessee,29000
ford,escape,2019,clean vehicle,13155.0,white,florida,16800
ford,max,2019,clean vehicle,24869.0,red,minnesota,51000
ford,escape,2019,clean vehicle,18454.0,white,florida,16500
ford,d,2016,salvage insurance,16694.0,white,texas,10000
ford,explorer,2019,clean vehicle,28922.0,gray,florida,27900
ford,edge,2019,clean vehicle,23534.0,gray,florida,23700
ford,dr,2012,salvage insurance,24581.0,color:,california,20000
ford,max,2019,clean vehicle,35646.0,gray,florida,45600
ford,cab,2012,salvage insurance,129873.0,white,virginia,6000
ford,escape,2019,clean vehicle,28669.0,black,florida,15600
ford,explorer,2017,clean vehicle,32454.0,red,michigan,25000
ford,explorer,2019,clean vehicle,21800.0,black,florida,28500
ford,cutaway,2014,salvage insurance,231769.0,yellow,florida,8000
ford,doors,2016,clean vehicle,23796.0,black,connecticut,19990
ford,max,2019,clean vehicle,42506.0,gray,florida,34400
ford,doors,2016,clean vehicle,6249.0,shadow black,connecticut,30999
ford,expedition,2019,clean vehicle,47496.0,black,florida,41000
ford,doors,2016,clean vehicle,10700.0,gray,massachusetts,27999
ford,expedition,2019,clean vehicle,39604.0,black,florida,42000
ford,cutaway,2013,salvage insurance,250831.0,color:,new jersey,8000
ford,doors,2016,clean vehicle,7275.0,triple yellow tri-coat,connecticut,29795
ford,edge,2019,clean vehicle,8806.0,black,florida,24700
ford,doors,2016,clean vehicle,105115.0,gray,new jersey,13995
ford,door,2015,clean vehicle,57340.0,silver,florida,2900
ford,max,2019,clean vehicle,36167.0,white,florida,35400
ford,doors,2016,clean vehicle,44941.0,shadow black,new york,24549
ford,door,2014,clean vehicle,53102.0,silver,florida,8900
ford,escape,2019,clean vehicle,26637.0,black,florida,15800
ford,doors,2016,clean vehicle,45814.0,black,new york,18500
ford,f-150,2019,clean vehicle,17310.0,red,minnesota,32000
ford,explorer,2019,clean vehicle,24116.0,gray,florida,28300
ford,d,2019,salvage insurance,14128.0,blue,florida,10500
ford,doors,2016,clean vehicle,49882.0,green,new york,24970
ford,fusion,2019,clean vehicle,38964.0,blue,minnesota,13800
ford,door,2012,clean vehicle,102705.0,white,florida,2580
ford,f-150,2019,clean vehicle,71.0,white,florida,59975
ford,door,2012,salvage insurance,98620.0,white,indiana,2500
ford,doors,2016,clean vehicle,15825.0,triple yellow tri-coat,massachusetts,28990
ford,max,2019,clean vehicle,29499.0,blue,minnesota,50000
ford,door,2014,clean vehicle,100255.0,white,kentucky,33800
ford,f-150,2019,clean vehicle,174.0,black,florida,59975
ford,door,2013,salvage insurance,167552.0,gray,minnesota,2500
ford,doors,2016,clean vehicle,16956.0,magnetic metallic,new jersey,46999
ford,fusion,2019,clean vehicle,36896.0,black,minnesota,16700
ford,door,2013,clean vehicle,77281.0,white,kentucky,34700
ford,f-150,2019,clean vehicle,24795.0,black,florida,28900
ford,doors,2016,clean vehicle,16771.0,ruby red metallic tinted clearcoat,new jersey,30800
ford,f-150,2019,clean vehicle,28692.0,silver,minnesota,27100
ford,door,2012,clean vehicle,113821.0,black,louisiana,13388
ford,f-150,2019,clean vehicle,19793.0,blue,florida,26000
ford,doors,2016,clean vehicle,27940.0,shadow black,massachusetts,17900
ford,flex,2019,clean vehicle,24987.0,black,minnesota,23400
ford,mustang,2016,clean vehicle,18367.0,blue,illinois,29800
ford,flex,2019,clean vehicle,14109.0,gray,florida,23700
ford,door,2012,salvage insurance,158781.0,black,illinois,1725
ford,doors,2016,clean vehicle,27369.0,black,new jersey,33995
ford,flex,2019,clean vehicle,30208.0,white,minnesota,23500
ford,explorer,2019,clean vehicle,24024.0,black,florida,32500
ford,door,2016,salvage insurance,64999.0,blue,mississippi,2500
ford,f-150,2019,clean vehicle,8404.0,black,minnesota,39000
ford,focus,2018,clean vehicle,8884.0,gray,massachusetts,11000
ford,explorer,2019,clean vehicle,24126.0,black,florida,32500
ford,door,2012,salvage insurance,129659.0,black,mississippi,800
ford,f-150,2019,clean vehicle,31713.0,black,minnesota,26900
ford,edge,2016,clean vehicle,109996.0,gray,new york,11200
ford,doors,2018,clean vehicle,6821.0,red,new york,21000
ford,f-150,2019,clean vehicle,17867.0,red,minnesota,32000
ford,door,2016,clean vehicle,110253.0,black,connecticut,7300
ford,escape,2018,clean vehicle,39364.0,black,missouri,12800
ford,doors,2018,clean vehicle,4018.0,blue,massachusetts,24190
ford,f-150,2019,clean vehicle,21054.0,red,minnesota,29100
ford,door,2017,clean vehicle,48309.0,red,massachusetts,29000
ford,door,2016,clean vehicle,68666.0,black,new york,17300
ford,doors,2018,clean vehicle,34071.0,ingot silver metallic,new jersey,19888
ford,f-150,2019,clean vehicle,13600.0,white,minnesota,31000
ford,door,2017,clean vehicle,44956.0,black,massachusetts,37200
ford,door,2016,clean vehicle,72607.0,silver,new jersey,8600
ford,doors,2018,clean vehicle,33815.0,shadow black,massachusetts,24857
ford,flex,2019,clean vehicle,31491.0,gray,minnesota,23500
ford,f-150,2018,clean vehicle,32149.0,white,mississippi,26100
ford,hybrid,2016,clean vehicle,26654.0,blue,new york,10800
ford,doors,2018,clean vehicle,36637.0,white,new york,20995
ford,f-150,2019,clean vehicle,17000.0,white,minnesota,29300
ford,f-150,2018,clean vehicle,15960.0,gray,mississippi,33100
ford,door,2016,clean vehicle,40774.0,gray,new jersey,13800
ford,doors,2018,clean vehicle,40338.0,black,new york,19498
ford,fusion,2019,clean vehicle,40505.0,gray,minnesota,14900
ford,door,2016,clean vehicle,30735.0,black,massachusetts,8700
ford,mustang,2019,clean vehicle,33965.0,gray,florida,20600
ford,door,2018,salvage insurance,7339.0,white,oklahoma,5000
ford,doors,2018,clean vehicle,42470.0,white,new york,19995
ford,fusion,2019,clean vehicle,40670.0,silver,minnesota,14900
ford,door,2016,clean vehicle,41233.0,black,massachusetts,19500
ford,wagon,2019,clean vehicle,13162.0,white,florida,24500
ford,fusion,2018,clean vehicle,38744.0,white,california,15000
ford,doors,2018,clean vehicle,14023.0,black,new york,26985
ford,f-150,2019,clean vehicle,9741.0,white,minnesota,31000
ford,explorer,2017,clean vehicle,31017.0,silver,mississippi,24300
ford,fusion,2019,clean vehicle,37786.0,gray,florida,16800
ford,mustang,2018,clean vehicle,32415.0,white,california,17200
ford,doors,2018,clean vehicle,10421.0,ruby red,new york,34995
ford,wagon,2019,clean vehicle,29305.0,white,minnesota,24300
ford,explorer,2017,clean vehicle,51309.0,white,mississippi,26400
ford,fusion,2019,clean vehicle,38001.0,black,florida,16800
ford,escape,2018,clean vehicle,18849.0,black,california,15500
ford,doors,2018,clean vehicle,43269.0,silver,new york,19440
ford,fusion,2019,clean vehicle,36989.0,silver,minnesota,16700
ford,door,2017,clean vehicle,29320.0,blue,alabama,29000
ford,hybrid,2019,clean vehicle,34244.0,white,florida,16100
ford,mustang,2018,clean vehicle,32938.0,white,california,17200
ford,doors,2018,clean vehicle,40793.0,black,new hampshire,20950
ford,door,2017,clean vehicle,94741.0,no_color,alabama,46200
ford,mustang,2019,clean vehicle,25011.0,white,florida,29400
ford,door,2014,salvage insurance,363810.0,white,montana,2825
ford,doors,2018,clean vehicle,6881.0,shadow black,new jersey,32999
ford,door,2014,clean vehicle,80423.0,orange,new jersey,6600
ford,door,2017,clean vehicle,92405.0,white,alabama,50200
ford,ranger,2019,clean vehicle,15436.0,white,florida,28300
ford,door,2017,salvage insurance,104665.0,white,california,12000
ford,doors,2018,clean vehicle,16194.0,royal crimson metallic tinted clearcoat,new jersey,32999
ford,door,2014,clean vehicle,48188.0,black,new jersey,12600
ford,focus,2017,clean vehicle,65164.0,red,alabama,5200
ford,mustang,2019,clean vehicle,35930.0,black,florida,20500
ford,door,2012,salvage insurance,167376.0,red,virginia,1200
ford,doors,2018,clean vehicle,13674.0,kona blue metallic,new jersey,35999
ford,srw,2019,clean vehicle,9235.0,silver,minnesota,41000
ford,door,2017,clean vehicle,103002.0,red,mississippi,33100
ford,ranger,2019,clean vehicle,12836.0,blue,florida,23500
ford,doors,2015,clean vehicle,137728.0,red,connecticut,18799
ford,doors,2018,clean vehicle,6921.0,magnetic metallic,new jersey,33999
ford,srw,2019,clean vehicle,14359.0,white,minnesota,35000
ford,wagon,2017,clean vehicle,58118.0,white,mississippi,26100
ford,fusion,2019,clean vehicle,31124.0,white,florida,15400
ford,doors,2015,clean vehicle,25734.0,color:,new york,25998
ford,doors,2018,clean vehicle,14059.0,black,new jersey,31831
ford,srw,2019,clean vehicle,13472.0,black,minnesota,40400
ford,door,2013,clean vehicle,123983.0,silver,connecticut,15400
ford,hybrid,2019,clean vehicle,35023.0,gray,florida,13500
ford,doors,2015,clean vehicle,39509.0,white,new hampshire,25995
ford,doors,2018,clean vehicle,4512.0,ingot silver metallic,new york,27990
ford,doors,2015,clean vehicle,51884.0,white,new jersey,23985
ford,doors,2018,clean vehicle,4181.0,gray,pennsylvania,27995
ford,doors,2015,clean vehicle,56703.0,oxford white,new york,13995
ford,doors,2018,clean vehicle,4712.0,ingot silver metallic,pennsylvania,29988
ford,doors,2015,clean vehicle,102800.0,blue,new jersey,12995
ford,doors,2018,clean vehicle,7109.0,lightning blue,pennsylvania,21687
ford,door,2016,clean vehicle,100943.0,white,alabama,25200
ford,doors,2015,clean vehicle,3915.0,green,new york,29590
ford,doors,2018,clean vehicle,15550.0,ingot silver,pennsylvania,28999
ford,doors,2015,clean vehicle,62542.0,magnetic metallic,new jersey,13942
ford,taurus,2018,clean vehicle,38370.0,silver,utah,15300
ford,ranger,2020,clean vehicle,671.0,blue,ohio,35400
ford,door,2016,clean vehicle,61477.0,silver,alabama,32700
ford,doors,2015,clean vehicle,73891.0,silver,new york,13995
ford,door,2014,salvage insurance,168805.0,black,michigan,1850
ford,door,2012,clean vehicle,82564.0,gold,florida,15800
ford,door,2016,clean vehicle,85649.0,black,mississippi,36000
ford,doors,2015,clean vehicle,48374.0,white,new york,15495
ford,door,2012,clean vehicle,11990.0,red,florida,21500
ford,door,2016,clean vehicle,64111.0,black,alabama,7200
ford,doors,2015,clean vehicle,28771.0,red,new jersey,17589
ford,door,2015,clean vehicle,126708.0,white,alabama,31700
ford,doors,2015,clean vehicle,27165.0,orange,new york,31790
ford,van,2015,clean vehicle,106546.0,white,mississippi,18100
ford,doors,2015,clean vehicle,54778.0,white,new jersey,14495
ford,fusion,2020,clean vehicle,11729.0,white,illinois,15000
ford,door,2015,clean vehicle,85197.0,black,mississippi,26400
ford,doors,2015,clean vehicle,19130.0,red,massachusetts,27990
ford,expedition,2015,clean vehicle,72369.0,white,mississippi,19700
ford,doors,2015,clean vehicle,59646.0,silver,massachusetts,15300
ford,door,2014,clean vehicle,68418.0,black,mississippi,22000
ford,doors,2015,clean vehicle,8400.0,black,new jersey,23999
ford,doors,2015,clean vehicle,45084.0,gray,new york,16488
ford,doors,2015,clean vehicle,67037.0,gray,new jersey,12784
ford,doors,2015,clean vehicle,64135.0,black,new jersey,23400
ford,door,2017,clean vehicle,72377.0,black,arkansas,9705
ford,doors,2015,clean vehicle,39367.0,oxford white,new jersey,25999
ford,doors,2015,clean vehicle,46540.0,black,pennsylvania,34977
ford,doors,2015,clean vehicle,40677.0,ingot silver metallic,new jersey,19000
ford,doors,2015,clean vehicle,69438.0,black,new york,15995
ford,doors,2015,clean vehicle,96246.0,gray,new york,13487
ford,doors,2015,clean vehicle,69719.0,white,connecticut,18707
ford,doors,2015,clean vehicle,75933.0,white platinum tri-coat metallic,new york,15290
ford,doors,2015,clean vehicle,54325.0,black,new york,15600
ford,expedition,2019,clean vehicle,24902.0,black,illinois,47000
ford,doors,2015,clean vehicle,31793.0,blue,connecticut,16080
ford,max,2019,clean vehicle,16505.0,white,illinois,50000
ford,doors,2015,clean vehicle,74361.0,black,new york,15268
ford,max,2019,clean vehicle,27868.0,black,illinois,47500
ford,doors,2015,clean vehicle,34011.0,black,massachusetts,18497
ford,escape,2019,clean vehicle,19993.0,silver,illinois,10000
ford,suv,2015,clean vehicle,48115.0,red,pennsylvania,19995
ford,max,2019,clean vehicle,22543.0,white,illinois,49000
ford,doors,2015,clean vehicle,67091.0,black,new jersey,17150
ford,expedition,2019,clean vehicle,28790.0,black,illinois,45000
ford,doors,2015,clean vehicle,59391.0,guard,new jersey,14295
ford,max,2019,clean vehicle,18449.0,black,illinois,49000
ford,doors,2015,clean vehicle,71824.0,magnetic metallic,new york,16190
ford,expedition,2019,clean vehicle,19304.0,black,illinois,49000
ford,doors,2015,clean vehicle,39159.0,magnetic metallic,new york,17899
ford,flex,2019,clean vehicle,18708.0,black,illinois,26000
ford,doors,2015,clean vehicle,79430.0,magnetic metallic,new jersey,14000
ford,flex,2019,clean vehicle,12393.0,gray,illinois,15500
ford,doors,2015,clean vehicle,56329.0,black,new york,16888
ford,f-150,2019,clean vehicle,12155.0,silver,illinois,28000
ford,door,2014,clean vehicle,63291.0,blue,arkansas,8305
ford,doors,2015,clean vehicle,36041.0,white platinum tri-coat metallic,new jersey,21822
ford,mustang,2019,clean vehicle,25810.0,red,illinois,15500
ford,door,2015,clean vehicle,130388.0,blue,arkansas,12500
ford,doors,2015,clean vehicle,23878.0,blue,new york,15995
ford,transit,2019,clean vehicle,15460.0,white,illinois,16000
ford,max,2018,clean vehicle,46710.0,white,north carolina,38200
ford,doors,2015,clean vehicle,65342.0,black,new york,12995
ford,doors,2015,clean vehicle,64061.0,tuxedo black metallic,massachusetts,14488
ford,door,2016,clean vehicle,93164.0,white,florida,17500
ford,doors,2015,clean vehicle,35629.0,blue,massachusetts,21995
ford,connect,2015,clean vehicle,118483.0,white,florida,8500
ford,doors,2015,clean vehicle,71573.0,tuxedo black metallic,massachusetts,16593
ford,door,2017,clean vehicle,33660.0,black,illinois,13000
ford,doors,2015,clean vehicle,61168.0,blue,pennsylvania,14247
ford,door,2017,clean vehicle,42241.0,gray,illinois,23500
ford,doors,2015,clean vehicle,21004.0,oxford white,pennsylvania,16999
ford,door,2017,clean vehicle,45003.0,red,illinois,25000
ford,doors,2015,clean vehicle,45278.0,oxford white,new jersey,20159
ford,door,2017,clean vehicle,1.0,black,illinois,31000
ford,edge,2018,clean vehicle,24747.0,gray,colorado,22500
ford,door,2017,clean vehicle,48707.0,black,illinois,29500
ford,max,2020,clean vehicle,2162.0,no_color,ohio,59900
ford,f-150,2017,clean vehicle,50874.0,black,illinois,24000
ford,f-150,2017,clean vehicle,70727.0,black,illinois,20500
ford,explorer,2019,clean vehicle,29382.0,gray,north carolina,27200
ford,f-150,2018,clean vehicle,33194.0,white,virginia,24900
ford,door,2017,clean vehicle,52084.0,white,illinois,24500
ford,expedition,2018,clean vehicle,51122.0,black,virginia,34000
ford,door,2017,clean vehicle,40286.0,white,illinois,28000
ford,f-150,2017,clean vehicle,55420.0,black,illinois,27000
ford,wagon,2018,clean vehicle,10282.0,black,virginia,34000
ford,door,2017,clean vehicle,85278.0,white,illinois,42500
ford,explorer,2018,clean vehicle,7258.0,black,pennsylvania,33000
ford,escape,2018,clean vehicle,93350.0,black,pennsylvania,10200
ford,explorer,2019,clean vehicle,37166.0,gray,north carolina,25600
ford,f-150,2018,clean vehicle,69480.0,white,texas,16300
ford,door,2016,clean vehicle,34679.0,white,illinois,26500
ford,f-150,2018,clean vehicle,24151.0,red,pennsylvania,36500
ford,explorer,2019,clean vehicle,32796.0,white,north carolina,25900
ford,door,2016,clean vehicle,67979.0,black,illinois,22500
ford,f-150,2018,clean vehicle,18690.0,white,pennsylvania,29000
ford,door,2012,salvage insurance,78072.0,white,pennsylvania,825
ford,door,2016,clean vehicle,54251.0,red,illinois,10500
ford,f-150,2018,clean vehicle,32262.0,white,pennsylvania,32000
ford,f-650,2015,clean vehicle,92358.0,white,texas,27700
ford,door,2015,clean vehicle,90740.0,red,illinois,4000
ford,f-150,2018,clean vehicle,35225.0,black,pennsylvania,38800
ford,f-650,2015,clean vehicle,129063.0,white,texas,26200
ford,wagon,2018,clean vehicle,49985.0,white,wisconsin,19500
ford,escape,2015,clean vehicle,52340.0,black,illinois,11700
ford,f-150,2018,clean vehicle,21406.0,black,pennsylvania,34000
ford,srw,2019,clean vehicle,16619.0,white,florida,38600
ford,door,2015,clean vehicle,41293.0,black,illinois,21500
ford,f-150,2018,clean vehicle,37053.0,black,pennsylvania,38500
ford,f-150,2018,clean vehicle,34532.0,black,pennsylvania,38500
ford,taurus,2017,clean vehicle,13328.0,blue,missouri,12000
ford,f-150,2018,clean vehicle,56836.0,off-white,pennsylvania,30500
ford,door,2016,clean vehicle,48080.0,orange,missouri,11300
ford,f-150,2018,clean vehicle,12271.0,gray,pennsylvania,29500
ford,expedition,2014,clean vehicle,97318.0,white,missouri,16100
ford,f-150,2018,clean vehicle,12717.0,red,pennsylvania,32500
ford,mustang,2019,clean vehicle,12764.0,black,texas,29000
ford,f-150,2018,clean vehicle,19951.0,red,pennsylvania,30000
ford,explorer,2019,clean vehicle,32458.0,white,north carolina,26000
ford,f-150,2018,clean vehicle,21616.0,gray,pennsylvania,26000
ford,escape,2019,clean vehicle,17755.0,blue,north carolina,18500
ford,door,2017,clean vehicle,73846.0,gray,texas,12000
ford,f-150,2018,clean vehicle,15771.0,blue,pennsylvania,30000
ford,escape,2019,clean vehicle,29168.0,silver,north carolina,14700
ford,door,2017,clean vehicle,159182.0,red,texas,25000
ford,f-150,2018,clean vehicle,15296.0,white,pennsylvania,26550
ford,explorer,2019,clean vehicle,30476.0,white,north carolina,27000
ford,door,2016,clean vehicle,131754.0,white,texas,34000
ford,f-150,2018,clean vehicle,26095.0,gray,pennsylvania,27500
ford,f-150,2018,clean vehicle,22107.0,gray,pennsylvania,25500
ford,ecosport,2019,clean vehicle,31207.0,brown,north carolina,13500
ford,door,2015,clean vehicle,112810.0,gray,texas,4000
ford,f-150,2018,clean vehicle,19058.0,white,pennsylvania,25700
ford,door,2015,clean vehicle,109137.0,white,texas,29000
ford,f-150,2018,clean vehicle,24058.0,black,pennsylvania,30500
ford,f-150,2018,clean vehicle,6967.0,black,pennsylvania,30000
ford,door,2014,clean vehicle,118340.0,gray,texas,9000
ford,f-150,2018,clean vehicle,36145.0,white,pennsylvania,19000
ford,explorer,2019,clean vehicle,33942.0,silver,north carolina,25800
ford,f-150,2018,clean vehicle,38868.0,gray,pennsylvania,26500
ford,explorer,2019,clean vehicle,36190.0,red,north carolina,29300
ford,fiesta,2018,clean vehicle,37177.0,black,pennsylvania,6300
ford,explorer,2019,clean vehicle,39267.0,white,north carolina,25400
ford,f-150,2018,clean vehicle,33350.0,gray,pennsylvania,26000
ford,focus,2017,clean vehicle,57889.0,black,north carolina,7000
ford,f-150,2018,clean vehicle,34081.0,red,pennsylvania,25900
ford,fiesta,2019,clean vehicle,26821.0,gray,north carolina,9700
ford,f-150,2018,clean vehicle,40577.0,black,pennsylvania,27000
ford,fiesta,2019,clean vehicle,52355.0,black,north carolina,9100
ford,f-150,2018,clean vehicle,30620.0,red,pennsylvania,28000
ford,flex,2019,clean vehicle,22019.0,black,north carolina,25700
ford,f-150,2018,clean vehicle,36742.0,black,pennsylvania,27500
ford,fiesta,2019,clean vehicle,32473.0,white,north carolina,9400
ford,f-150,2018,clean vehicle,43406.0,blue,pennsylvania,25500
ford,flex,2019,clean vehicle,34696.0,white,north carolina,20500
ford,f-150,2018,clean vehicle,43519.0,gray,pennsylvania,21500
ford,hybrid,2019,clean vehicle,37716.0,gray,north carolina,12800
ford,f-150,2018,clean vehicle,41627.0,white,pennsylvania,23900
ford,fiesta,2019,clean vehicle,29986.0,gray,north carolina,9400
ford,f-150,2018,clean vehicle,41496.0,silver,pennsylvania,26900
ford,flex,2019,clean vehicle,20613.0,gray,north carolina,25500
ford,f-150,2018,clean vehicle,33475.0,blue,pennsylvania,27000
ford,fiesta,2019,clean vehicle,32305.0,silver,north carolina,9300
ford,fusion,2018,clean vehicle,38148.0,black,pennsylvania,14400
ford,flex,2019,clean vehicle,39976.0,red,north carolina,19000
ford,fusion,2018,clean vehicle,50513.0,white,pennsylvania,14000
ford,fusion,2019,clean vehicle,31408.0,gray,north carolina,13600
ford,transit,2018,clean vehicle,41351.0,white,pennsylvania,19200
ford,fusion,2019,clean vehicle,32038.0,red,north carolina,13600
ford,transit,2018,clean vehicle,38279.0,white,pennsylvania,18600
ford,fusion,2019,clean vehicle,30471.0,red,north carolina,13700
ford,transit,2018,clean vehicle,41569.0,white,pennsylvania,18200
ford,fusion,2019,clean vehicle,31142.0,silver,north carolina,13800
ford,wagon,2018,clean vehicle,31598.0,black,pennsylvania,22000
ford,fusion,2019,clean vehicle,31380.0,silver,north carolina,13700
ford,wagon,2018,clean vehicle,22179.0,black,pennsylvania,28000
ford,fusion,2019,clean vehicle,29266.0,white,north carolina,13800
ford,transit,2018,clean vehicle,42156.0,white,pennsylvania,18600
ford,fusion,2019,clean vehicle,30875.0,red,north carolina,13700
ford,fusion,2019,clean vehicle,30609.0,silver,north carolina,13700
ford,fusion,2019,clean vehicle,29508.0,silver,north carolina,13800
ford,hybrid,2019,clean vehicle,12837.0,gray,north carolina,17700
ford,fusion,2019,clean vehicle,29633.0,white,north carolina,13900
ford,fusion,2019,clean vehicle,27461.0,no_color,north carolina,13900
ford,f-650,2018,clean vehicle,74961.0,white,pennsylvania,50500
ford,fusion,2019,clean vehicle,32154.0,gray,north carolina,13600
ford,srw,2018,clean vehicle,37245.0,black,pennsylvania,55000
ford,fusion,2019,clean vehicle,29345.0,white,north carolina,13800
ford,srw,2018,clean vehicle,25371.0,black,pennsylvania,56000
ford,fusion,2019,clean vehicle,30054.0,silver,north carolina,13800
ford,srw,2018,clean vehicle,11173.0,white,pennsylvania,45800
ford,fusion,2019,clean vehicle,30902.0,no_color,north carolina,13800
